"common_name","cpue_kg_per_ha_der","date_dim$full_date","date_dim$year","depth_m","field_identified_taxonomy_dim$scientific_name","latitude_dd","leg","longitude_dd","partition","pass","performance","project","sampling_end_hhmmss","sampling_start_hhmmss","scientific_name","station_code","statistical_partition_dim$statistical_partition_type","subsample_count","subsample_wt_kg","target_station_design_dim$stn_invalid_for_trawl_date_whid","total_catch_numbers","total_catch_wt_kg","trawl_id","vessel"
"darkblotched rockfish","0.000336873201","2015-09-09 00:00:00","2015","285.1000","Sebastes crameri","42.85666667","2","-124.80694444","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","172609","170821","Sebastes crameri","10501","NA","11","5.8500","0","11","5.8500","201503017062","Noahs Ark"
"darkblotched rockfish","0.000083287516","2015-09-09 00:00:00","2015","254.4000","Sebastes crameri","42.72000000","2","-124.72416667","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","192555","190134","Sebastes crameri","10566","NA","8","1.9000","0","8","1.9000","201503017063","Noahs Ark"
"darkblotched rockfish","0.000890721440","2015-09-10 00:00:00","2015","218.0000","Sebastes crameri","42.27361111","2","-124.61277778","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","132821","130941","Sebastes crameri","10814","NA","63","15.8500","0","63","15.8500","201503017065","Noahs Ark"
"darkblotched rockfish","0.000003980323","2015-09-11 00:00:00","2015","117.6000","Sebastes crameri","42.02527778","2","-124.51166667","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","071407","065111","Sebastes crameri","10969","NA","1","0.1000","0","1","0.1000","201503017067","Noahs Ark"
"darkblotched rockfish","0.000010275865","2015-09-12 00:00:00","2015","105.8000","Sebastes crameri","41.53527778","2","-124.39277778","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","101052","095223","Sebastes crameri","11348","NA","1","0.1800","0","1","0.1800","201503017076","Noahs Ark"
"darkblotched rockfish","0.000152145489","2015-09-12 00:00:00","2015","164.2000","Sebastes crameri","41.46805556","2","-124.46777778","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","150203","144253","Sebastes crameri","11404","NA","20","3.0000","0","20","3.0000","201503017078","Noahs Ark"
"darkblotched rockfish","0.000005708039","2015-09-12 00:00:00","2015","119.5000","Sebastes crameri","41.37083333","2","-124.39055556","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","170202","164356","Sebastes crameri","11487","NA","1","0.1000","0","1","0.1000","201503017079","Noahs Ark"
"darkblotched rockfish","0.000014684706","2015-09-12 00:00:00","2015","131.2000","Sebastes crameri","41.33833333","2","-124.38694444","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","180157","174416","Sebastes crameri","11514","NA","2","0.2400","0","2","0.2400","201503017080","Noahs Ark"
"darkblotched rockfish","0.004158984961","2015-09-13 00:00:00","2015","137.6000","Sebastes crameri","41.16583333","2","-124.32666667","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","070846","065048","Sebastes crameri","11647","NA","113","40.1000","0","205","72.8500","201503017081","Noahs Ark"
"darkblotched rockfish","0.000005698984","2015-09-13 00:00:00","2015","177.3000","Sebastes crameri","41.03888889","2","-124.36055556","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","101128","095155","Sebastes crameri","11732","NA","1","0.1200","0","1","0.1200","201503017082","Noahs Ark"
"darkblotched rockfish","0.000086898131","2015-09-21 00:00:00","2015","293.8000","Sebastes crameri","38.82805556","3","-123.89333333","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","073152","071127","Sebastes crameri","13292","NA","7","1.8000","0","7","1.8000","201503017101","Noahs Ark"
"darkblotched rockfish","0.000018311199","2015-09-23 00:00:00","2015","193.1000","Sebastes crameri","38.55027778","3","-123.64333333","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","180351","174605","Sebastes crameri","13430","NA","1","0.3200","0","1","0.3200","201503017108","Noahs Ark"
"darkblotched rockfish","0.000096826369","2015-09-24 00:00:00","2015","152.4000","Sebastes crameri","38.48583333","3","-123.52333333","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","091849","090011","Sebastes crameri","13472","NA","8","1.9000","0","8","1.9000","201503017110","Noahs Ark"
"darkblotched rockfish","0.000010134279","2015-09-29 00:00:00","2015","323.8000","Sebastes crameri","37.24305556","4","-122.88166667","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","163113","160940","Sebastes crameri","14322","NA","1","0.2400","0","1","0.2400","201503017118","Noahs Ark"
"darkblotched rockfish","0.000023943546","2015-05-24 00:00:00","2015","219.5000","Sebastes crameri","45.77972222","1","-124.62777778","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","151528","145546","Sebastes crameri","7871","NA","4","0.4800","0","4","0.4800","201503020007","Last Straw"
"darkblotched rockfish","0.000413386561","2015-05-25 00:00:00","2015","222.4000","Sebastes crameri","46.00500000","1","-124.69694444","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","084238","082302","Sebastes crameri","7613","NA","25","8.9000","0","25","8.9000","201503020010","Last Straw"
"darkblotched rockfish","0.000184311776","2015-05-25 00:00:00","2015","141.7000","Sebastes crameri","46.12722222","1","-124.52388889","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","113916","112107","Sebastes crameri","7465","NA","32","3.2000","0","32","3.2000","201503020012","Last Straw"
"darkblotched rockfish","0.000016290251","2015-05-25 00:00:00","2015","143.2000","Sebastes crameri","46.76305556","1","-124.69388889","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","175852","174007","Sebastes crameri","6837","NA","3","0.3000","0","3","0.3000","201503020013","Last Straw"
"darkblotched rockfish","0.000034323285","2015-05-26 00:00:00","2015","157.6000","Sebastes crameri","47.87166667","1","-125.09777778","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","084433","082559","Sebastes crameri","5369","NA","7","0.7000","0","7","0.7000","201503020015","Last Straw"
"darkblotched rockfish","0.000252061276","2015-05-26 00:00:00","2015","157.5000","Sebastes crameri","47.90500000","1","-125.12194444","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","113259","111400","Sebastes crameri","5317","NA","45","5.2000","0","45","5.2000","201503020016","Last Straw"
"darkblotched rockfish","0.001021197962","2015-05-27 00:00:00","2015","238.3000","Sebastes crameri","48.13222222","1","-125.69777778","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","055613","054129","Sebastes crameri","4960","NA","16","11.6900","0","16","11.6900","201503020019","Last Straw"
"darkblotched rockfish","0.000450840864","2015-05-28 00:00:00","2015","164.8000","Sebastes crameri","48.42361111","1","-125.16638889","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","184603","182648","Sebastes crameri","4196","NA","34","9.2500","0","34","9.2500","201503020030","Last Straw"
"darkblotched rockfish","0.000039426133","2015-05-29 00:00:00","2015","140.5000","Sebastes crameri","47.73472222","1","-124.99805556","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","085331","083530","Sebastes crameri","5579","NA","4","0.8000","0","4","0.8000","201503020033","Last Straw"
"darkblotched rockfish","0.000131360801","2015-05-29 00:00:00","2015","129.9000","Sebastes crameri","47.66555556","1","-124.93222222","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","121037","115241","Sebastes crameri","5681","NA","29","2.4000","0","29","2.4000","201503020034","Last Straw"
"darkblotched rockfish","0.000176616913","2015-05-29 00:00:00","2015","116.5000","Sebastes crameri","47.49027778","1","-124.78222222","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","175645","173838","Sebastes crameri","5939","NA","34","3.5500","0","34","3.5500","201503020036","Last Straw"
"darkblotched rockfish","0.001010662314","2015-05-29 00:00:00","2015","298.3000","Sebastes crameri","47.46861111","1","-124.95000000","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","205248","203920","Sebastes crameri","5984","NA","12","12.7500","0","12","12.7500","201503020037","Last Straw"
"darkblotched rockfish","0.000037659867","2015-05-30 00:00:00","2015","141.8000","Sebastes crameri","46.89194444","1","-124.74916667","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","061535","055659","Sebastes crameri","6715","NA","9","0.6600","0","9","0.6600","201503020038","Last Straw"
"darkblotched rockfish","0.000044153654","2015-05-30 00:00:00","2015","162.6000","Sebastes crameri","46.77055556","1","-124.76361111","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","125004","123125","Sebastes crameri","6835","NA","6","0.8000","0","6","0.8000","201503020040","Last Straw"
"darkblotched rockfish","0.000004935628","2015-05-30 00:00:00","2015","144.4000","Sebastes crameri","46.61750000","1","-124.57138889","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","154253","152420","Sebastes crameri","6968","NA","1","0.1000","0","1","0.1000","201503020041","Last Straw"
"darkblotched rockfish","0.000097916019","2015-05-31 00:00:00","2015","132.9000","Sebastes crameri","46.33555556","1","-124.50777778","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","065635","063736","Sebastes crameri","7247","NA","14","1.8500","0","14","1.8500","201503020043","Last Straw"
"darkblotched rockfish","0.000168318700","2015-05-31 00:00:00","2015","117.9000","Sebastes crameri","46.22444444","1","-124.34361111","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","100443","094554","Sebastes crameri","7359","NA","39","3.4000","0","39","3.4000","201503020044","Last Straw"
"darkblotched rockfish","0.000421741563","2015-06-01 00:00:00","2015","181.7000","Sebastes crameri","45.26805556","1","-124.28472222","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","064758","062825","Sebastes crameri","8401","NA","72","8.6900","0","72","8.6900","201503020048","Last Straw"
"darkblotched rockfish","0.000031130666","2015-06-01 00:00:00","2015","368.0000","Sebastes crameri","45.16777778","1","-124.39305556","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","103726","101611","Sebastes crameri","8501","NA","1","0.7000","0","1","0.7000","201503020049","Last Straw"
"darkblotched rockfish","0.000037004120","2015-06-01 00:00:00","2015","413.3000","Sebastes crameri","45.09750000","1","-124.60694444","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","135028","132937","Sebastes crameri","8565","NA","1","0.7000","0","1","0.7000","201503020050","Last Straw"
"darkblotched rockfish","0.000049520731","2015-06-01 00:00:00","2015","375.5000","Sebastes crameri","45.03861111","1","-124.69166667","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","192745","190713","Sebastes crameri","8633","NA","1","1.0000","0","1","1.0000","201503020052","Last Straw"
"darkblotched rockfish","0.000026442481","2015-06-06 00:00:00","2015","414.6000","Sebastes crameri","44.70694444","2","-124.80472222","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","152514","150228","Sebastes crameri","8974","NA","1","0.6400","0","1","0.6400","201503020057","Last Straw"
"darkblotched rockfish","0.000126422594","2015-06-07 00:00:00","2015","131.0000","Sebastes crameri","44.05000000","2","-124.63777778","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","112213","110428","Sebastes crameri","9589","NA","25","2.4000","0","25","2.4000","201503020061","Last Straw"
"darkblotched rockfish","0.000272841261","2015-06-07 00:00:00","2015","266.1000","Sebastes crameri","43.88111111","2","-124.76222222","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","172902","170806","Sebastes crameri","9741","NA","11","6.1000","0","11","6.1000","201503020063","Last Straw"
"darkblotched rockfish","0.000134162741","2015-06-07 00:00:00","2015","263.4000","Sebastes crameri","43.84361111","2","-124.61277778","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","205758","203952","Sebastes crameri","9776","NA","5","2.6000","0","5","2.6000","201503020064","Last Straw"
"darkblotched rockfish","0.000005740706","2015-06-08 00:00:00","2015","128.3000","Sebastes crameri","43.95222222","2","-124.46416667","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","064748","062920","Sebastes crameri","9687","NA","1","0.1200","0","1","0.1200","201503020065","Last Straw"
"darkblotched rockfish","0.000216823270","2015-06-08 00:00:00","2015","181.2000","Sebastes crameri","43.65083333","2","-124.54222222","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","094748","092717","Sebastes crameri","9961","NA","37","4.9500","0","37","4.9500","201503020066","Last Straw"
"darkblotched rockfish","0.000153830238","2015-06-08 00:00:00","2015","155.9000","Sebastes crameri","43.55388889","2","-124.51972222","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","125822","123909","Sebastes crameri","10051","NA","31","3.1500","0","31","3.1500","201503020067","Last Straw"
"darkblotched rockfish","0.000065948085","2015-06-08 00:00:00","2015","217.4000","Sebastes crameri","43.65472222","2","-124.57944444","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","203917","202030","Sebastes crameri","9960","NA","8","1.2000","0","8","1.2000","201503020069","Last Straw"
"darkblotched rockfish","0.000084298149","2015-06-10 00:00:00","2015","147.8000","Sebastes crameri","42.71666667","2","-124.67250000","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","174208","172302","Sebastes crameri","10568","NA","19","1.8500","0","19","1.8500","201503020077","Last Straw"
"darkblotched rockfish","0.000152345433","2015-06-18 00:00:00","2015","167.2000","Sebastes crameri","42.19500000","3","-124.56722222","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","143643","141613","Sebastes crameri","10854","NA","20","3.1500","0","20","3.1500","201503020084","Last Straw"
"darkblotched rockfish","0.000349744996","2015-06-20 00:00:00","2015","374.2000","Sebastes crameri","41.26694444","3","-124.43416667","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","202438","200125","Sebastes crameri","11566","NA","12","8.7000","0","12","8.7000","201503020098","Last Straw"
"darkblotched rockfish","0.000267231950","2015-06-21 00:00:00","2015","273.7000","Sebastes crameri","40.93888889","3","-124.43222222","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","092917","090629","Sebastes crameri","11798","NA","11","6.5000","0","11","6.5000","201503020100","Last Straw"
"darkblotched rockfish","0.000109907232","2015-06-22 00:00:00","2015","254.6000","Sebastes crameri","40.68361111","3","-124.52972222","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","060311","054700","Sebastes crameri","11929","NA","4","1.6000","0","4","1.6000","201503020104","Last Straw"
"darkblotched rockfish","0.006490841250","2015-06-26 00:00:00","2015","331.2000","Sebastes crameri","38.21055556","3","-123.46111111","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","090451","084548","Sebastes crameri","13650","NA","111","83.8000","0","150","113.0000","201503020124","Last Straw"
